ClientID,ClientStatus,Company,YearsAsCustomer
CLI-15844,Gold,Massive Dynamic,9
CLI-15877,Gold,Massive Dynamic,19
CLI-15905,Silver,Cyberdyne,13
CLI-15942,Platinum,Cyberdyne,12
CLI-15952,Gold,Umbrella,18
CLI-15974,Gold,Umbrella,4
CLI-15989,Silver,Stark Industries,13
CLI-16000,Platinum,Initech,4
CLI-16011,Silver,Tyrell Corp,6
CLI-16016,Platinum,Globex,20
CLI-16027,Gold,Soylent Corp,4
CLI-16038,Gold,Wonka Inc.,14
CLI-16046,Gold,Wonka Inc.,9
CLI-16056,Platinum,Globex,6
CLI-16062,Platinum,Initech,15
CLI-16083,Platinum,Globex,16
CLI-16143,Gold,Wonka Inc.,8
CLI-16154,Gold,Wonka Inc.,6
CLI-16161,Silver,Wayne Enterprises,5
CLI-16213,Gold,Initech,20
CLI-16223,Silver,Initech,12
CLI-16261,Silver,Massive Dynamic,17
CLI-16292,Platinum,Wonka Inc.,15
CLI-16313,Platinum,AcmeCorp,16
CLI-16325,Platinum,Cyberdyne,16
CLI-16345,Platinum,AcmeCorp,3
CLI-16351,Silver,Massive Dynamic,12
CLI-16365,Silver,Wayne Enterprises,20
CLI-16374,Gold,Initech,18
CLI-16386,Gold,AcmeCorp,4
CLI-16425,Silver,AcmeCorp,1
CLI-16451,Silver,Tyrell Corp,17
CLI-16473,Platinum,Wayne Enterprises,19
CLI-16518,Silver,Cyberdyne,9
CLI-16520,Platinum,Wayne Enterprises,19
CLI-16556,Gold,Cyberdyne,19
CLI-16563,Platinum,Umbrella,19
CLI-16589,Silver,Initech,20
CLI-16610,Silver,Cyberdyne,3
CLI-16620,Gold,Stark Industries,2
CLI-16644,Silver,Wonka Inc.,6
CLI-16656,Silver,Stark Industries,8
CLI-16663,Gold,Soylent Corp,15
CLI-16674,Platinum,Wayne Enterprises,14
CLI-16680,Platinum,Wonka Inc.,16
CLI-16688,Gold,Wayne Enterprises,18
CLI-16700,Platinum,Wayne Enterprises,4
CLI-16727,Gold,Tyrell Corp,18
CLI-16732,Silver,Wonka Inc.,10
CLI-16736,Gold,AcmeCorp,6
CLI-16742,Platinum,Globex,19
CLI-16750,Gold,Umbrella,18
CLI-16756,Platinum,Initech,19
CLI-16762,Silver,Wayne Enterprises,19
CLI-16780,Gold,Wayne Enterprises,15
CLI-16830,Platinum,Cyberdyne,5
CLI-16837,Silver,Massive Dynamic,8
CLI-16846,Platinum,Stark Industries,17
CLI-16858,Gold,Wonka Inc.,6
CLI-16909,Gold,Wonka Inc.,8
CLI-16930,Platinum,Wonka Inc.,7
CLI-16949,Silver,AcmeCorp,3
CLI-16957,Platinum,Globex,1
CLI-17008,Platinum,AcmeCorp,3
CLI-17019,Platinum,Stark Industries,20
CLI-17048,Gold,AcmeCorp,8
CLI-17109,Gold,Wonka Inc.,13
CLI-17112,Platinum,Stark Industries,3
CLI-17154,Silver,Wayne Enterprises,8
CLI-17165,Silver,Soylent Corp,19
CLI-17175,Gold,Wonka Inc.,20
CLI-17180,Platinum,Massive Dynamic,9
CLI-17208,Gold,Globex,12
CLI-17209,Silver,Initech,16
CLI-17231,Silver,Massive Dynamic,19
CLI-17300,Platinum,Wayne Enterprises,6
CLI-17316,Platinum,Wayne Enterprises,13
CLI-17350,Gold,Initech,1
CLI-17370,Silver,Massive Dynamic,2
CLI-17393,Gold,Stark Industries,16
CLI-17409,Gold,Initech,6
CLI-17419,Gold,Cyberdyne,12
CLI-17434,Platinum,Soylent Corp,12
CLI-17464,Gold,AcmeCorp,20
CLI-17478,Platinum,Soylent Corp,18
CLI-17539,Gold,Soylent Corp,18
CLI-17569,Gold,Wayne Enterprises,15
CLI-17583,Gold,Wayne Enterprises,15
CLI-17605,Platinum,Globex,17
CLI-17621,Gold,Soylent Corp,14
CLI-17633,Platinum,Massive Dynamic,15
CLI-17667,Platinum,Cyberdyne,1
CLI-17683,Gold,Soylent Corp,19
CLI-17746,Gold,Initech,11
CLI-17776,Silver,Massive Dynamic,2
CLI-17788,Platinum,Globex,17
CLI-17792,Gold,Initech,20
CLI-17825,Silver,Wonka Inc.,19
CLI-17833,Platinum,Soylent Corp,11
CLI-17840,Silver,Stark Industries,14
CLI-17851,Silver,Initech,20
CLI-17873,Gold,Initech,4
CLI-17920,Gold,Soylent Corp,3
CLI-17928,Silver,Wonka Inc.,7
CLI-17942,Platinum,Soylent Corp,3
CLI-17977,Platinum,Globex,8
CLI-18014,Silver,Stark Industries,20
CLI-18074,Platinum,Wonka Inc.,14
CLI-18094,Gold,Massive Dynamic,17
CLI-18109,Gold,Globex,15
CLI-18110,Gold,Wayne Enterprises,1
CLI-18117,Silver,Cyberdyne,7
CLI-18123,Silver,AcmeCorp,17
CLI-18126,Silver,Initech,18
CLI-18136,Silver,Cyberdyne,11
CLI-18145,Platinum,Umbrella,8
CLI-18158,Platinum,Cyberdyne,16
CLI-18176,Gold,AcmeCorp,9
CLI-18185,Gold,Initech,15
CLI-18187,Platinum,Wonka Inc.,2
CLI-18198,Platinum,Wonka Inc.,8
CLI-18230,Silver,Tyrell Corp,10
CLI-18238,Gold,Initech,10
CLI-18271,Platinum,AcmeCorp,20
CLI-18303,Gold,Tyrell Corp,4
CLI-18315,Gold,Wayne Enterprises,19
CLI-18337,Gold,Globex,1
CLI-18368,Platinum,Tyrell Corp,12
CLI-18375,Platinum,Initech,18
CLI-18383,Gold,Wonka Inc.,18
CLI-18401,Platinum,Globex,16
CLI-18427,Platinum,Wonka Inc.,1
CLI-18437,Gold,Soylent Corp,7
CLI-18449,Gold,Soylent Corp,13
CLI-18470,Gold,Massive Dynamic,8
CLI-18480,Gold,Cyberdyne,6
CLI-18487,Gold,Globex,2
CLI-18518,Silver,Tyrell Corp,10
CLI-18536,Platinum,Wonka Inc.,13
CLI-18589,Silver,Initech,10
CLI-18590,Silver,Wonka Inc.,8
CLI-18600,Gold,Cyberdyne,8
CLI-18614,Gold,AcmeCorp,17
CLI-18620,Silver,Wonka Inc.,17
CLI-18651,Platinum,Soylent Corp,6
CLI-18669,Silver,Soylent Corp,3
CLI-18687,Gold,AcmeCorp,8
CLI-18695,Gold,Tyrell Corp,3
CLI-18703,Gold,Stark Industries,9
CLI-18711,Platinum,Stark Industries,9
CLI-18727,Platinum,Wayne Enterprises,1
CLI-18749,Silver,Wonka Inc.,2
CLI-18760,Platinum,Tyrell Corp,15
CLI-18777,Gold,AcmeCorp,4
CLI-18784,Platinum,Cyberdyne,20
CLI-18818,Silver,Wayne Enterprises,7
CLI-18822,Platinum,Initech,9
CLI-18866,Platinum,Cyberdyne,9
CLI-18877,Silver,Globex,17
CLI-18889,Silver,AcmeCorp,4
CLI-18907,Gold,Globex,11
CLI-18931,Platinum,Massive Dynamic,2
CLI-18947,Gold,Wayne Enterprises,13
CLI-19009,Gold,Umbrella,19
CLI-19018,Gold,Umbrella,9
CLI-19133,Platinum,Soylent Corp,14
CLI-19170,Gold,AcmeCorp,16
CLI-19186,Gold,Soylent Corp,18
CLI-19210,Gold,Wonka Inc.,5
CLI-19222,Platinum,Tyrell Corp,7
CLI-19230,Platinum,Stark Industries,15
CLI-19286,Platinum,Massive Dynamic,20
CLI-19338,Silver,Tyrell Corp,12
CLI-19372,Platinum,Wonka Inc.,6
CLI-19448,Silver,Soylent Corp,10
CLI-19509,Platinum,Umbrella,20
CLI-19569,Platinum,Massive Dynamic,15
CLI-19585,Gold,Soylent Corp,7
CLI-19586,Platinum,Tyrell Corp,17
CLI-19633,Platinum,Globex,20
CLI-19650,Silver,Cyberdyne,17
CLI-19658,Silver,Stark Industries,16
CLI-19674,Silver,AcmeCorp,20
CLI-19740,Platinum,Umbrella,11
CLI-19758,Platinum,Tyrell Corp,1
CLI-19762,Gold,Stark Industries,13
CLI-19851,Silver,Cyberdyne,2
CLI-19882,Platinum,Initech,2
CLI-19972,Silver,Massive Dynamic,14
CLI-20072,Gold,Massive Dynamic,8
CLI-20102,Silver,Initech,17
CLI-20108,Platinum,Stark Industries,6
CLI-20117,Silver,Initech,5
CLI-20138,Gold,Globex,11
CLI-20143,Gold,Initech,11
CLI-20226,Platinum,Soylent Corp,1
CLI-20244,Gold,Wonka Inc.,8
CLI-20261,Gold,Tyrell Corp,19
CLI-20267,Gold,Wonka Inc.,1
CLI-20296,Silver,Massive Dynamic,4
CLI-20325,Platinum,AcmeCorp,5
CLI-20424,Silver,Massive Dynamic,20
CLI-20455,Silver,Stark Industries,2
CLI-20466,Silver,Initech,2
CLI-20472,Gold,Initech,11
CLI-20478,Platinum,Globex,7
CLI-20496,Silver,Globex,1
CLI-20545,Silver,Stark Industries,7
CLI-20687,Platinum,Massive Dynamic,7
CLI-20715,Platinum,Tyrell Corp,14
CLI-20750,Silver,Globex,11
CLI-20752,Gold,Umbrella,16
CLI-20770,Silver,Cyberdyne,1
CLI-20818,Silver,Stark Industries,2
CLI-20820,Gold,Wayne Enterprises,1
CLI-20854,Platinum,Massive Dynamic,19
CLI-20881,Platinum,AcmeCorp,11
CLI-20909,Gold,Umbrella,9
CLI-20917,Gold,Tyrell Corp,13
CLI-20959,Gold,Initech,19
CLI-20966,Platinum,Cyberdyne,15
CLI-20982,Platinum,Tyrell Corp,1
CLI-20988,Silver,Stark Industries,7
CLI-21009,Gold,Umbrella,14
CLI-21015,Platinum,Cyberdyne,18
CLI-21024,Platinum,Initech,5
CLI-21096,Silver,Wonka Inc.,18
CLI-21124,Platinum,Massive Dynamic,5
CLI-21130,Silver,Initech,13
CLI-21172,Silver,Initech,18
CLI-21179,Platinum,Massive Dynamic,13
CLI-21222,Platinum,Massive Dynamic,20
CLI-21252,Platinum,Tyrell Corp,6
CLI-21279,Silver,Umbrella,8
CLI-21291,Silver,Globex,5
CLI-21295,Gold,Umbrella,12
CLI-21315,Platinum,Cyberdyne,3
CLI-21330,Gold,Initech,15
CLI-21353,Gold,Initech,18
CLI-21363,Silver,Soylent Corp,15
CLI-21377,Platinum,Tyrell Corp,2
CLI-21393,Gold,Umbrella,8
CLI-21394,Gold,Globex,8
CLI-21399,Silver,Wayne Enterprises,17
CLI-21407,Gold,Umbrella,18
CLI-21415,Silver,Umbrella,20
CLI-21421,Gold,Umbrella,10
CLI-21432,Silver,Globex,4
CLI-21469,Silver,Initech,19
CLI-21484,Platinum,Wayne Enterprises,6
CLI-21488,Gold,Cyberdyne,18
CLI-21492,Platinum,AcmeCorp,17
CLI-21504,Silver,Stark Industries,8
CLI-21530,Gold,Soylent Corp,12
CLI-21540,Gold,Initech,5
CLI-21600,Platinum,Massive Dynamic,15
CLI-21615,Platinum,Cyberdyne,19
CLI-21661,Gold,Umbrella,3
CLI-21691,Platinum,AcmeCorp,3
CLI-21770,Gold,Soylent Corp,7
CLI-21784,Platinum,Cyberdyne,14
CLI-21794,Silver,Globex,15
CLI-21861,Gold,Umbrella,14
CLI-21883,Gold,Massive Dynamic,1
CLI-21892,Gold,Wonka Inc.,8
CLI-21902,Gold,Stark Industries,10
CLI-21915,Platinum,Umbrella,2
CLI-21921,Gold,Wayne Enterprises,13
CLI-21944,Platinum,Wonka Inc.,18
CLI-21962,Gold,Globex,9
CLI-21980,Platinum,Umbrella,3
CLI-21990,Platinum,Massive Dynamic,4
CLI-22007,Gold,Cyberdyne,6
CLI-22012,Silver,Globex,4
CLI-22024,Gold,Wonka Inc.,7
CLI-22053,Platinum,Tyrell Corp,5
CLI-22055,Silver,Cyberdyne,2
CLI-22065,Gold,Umbrella,1
CLI-22073,Silver,Massive Dynamic,12
CLI-22102,Gold,Cyberdyne,3
CLI-22121,Platinum,Wayne Enterprises,15
CLI-22138,Gold,Globex,13
CLI-22143,Silver,Soylent Corp,13
CLI-22178,Platinum,Wonka Inc.,1
CLI-22210,Platinum,Initech,9
CLI-22222,Platinum,Globex,16
CLI-22236,Silver,Globex,11
CLI-22244,Platinum,Soylent Corp,4
CLI-22251,Gold,AcmeCorp,5
CLI-22270,Gold,Soylent Corp,7
CLI-22300,Gold,Globex,11
CLI-22317,Silver,Wonka Inc.,3
CLI-22337,Gold,Stark Industries,8
CLI-22389,Platinum,Stark Industries,16
CLI-22404,Gold,Wayne Enterprises,15
CLI-22425,Silver,Tyrell Corp,6
CLI-22432,Gold,Initech,7
CLI-22439,Platinum,Tyrell Corp,20
CLI-22452,Platinum,Cyberdyne,20
CLI-22471,Silver,Initech,1
CLI-22497,Silver,Stark Industries,2
CLI-22501,Platinum,Massive Dynamic,3
CLI-22521,Platinum,Globex,18
CLI-22527,Platinum,Massive Dynamic,10
CLI-22539,Silver,Globex,4
CLI-22577,Silver,Wonka Inc.,14
CLI-22599,Gold,Wonka Inc.,2
CLI-22619,Platinum,Massive Dynamic,15
CLI-22622,Silver,Tyrell Corp,12
CLI-22673,Silver,Globex,6
CLI-22692,Platinum,Soylent Corp,9
CLI-22702,Silver,Umbrella,10
CLI-22709,Platinum,Cyberdyne,12
CLI-22714,Gold,Initech,10
CLI-22723,Gold,Umbrella,10
CLI-22752,Platinum,Stark Industries,2
CLI-22766,Silver,Umbrella,13
CLI-22785,Silver,Wonka Inc.,9
CLI-22802,Silver,Soylent Corp,9
CLI-22813,Gold,Umbrella,2
CLI-22821,Gold,Globex,18
CLI-22835,Silver,Massive Dynamic,18
CLI-22870,Silver,Globex,3
CLI-22876,Silver,Wayne Enterprises,15
CLI-22885,Gold,Initech,16
CLI-22889,Gold,Wonka Inc.,16
CLI-22904,Platinum,Wonka Inc.,12
CLI-22907,Silver,AcmeCorp,19
CLI-22918,Platinum,Initech,16
CLI-22929,Silver,Globex,6
CLI-22963,Platinum,Globex,19
CLI-22987,Gold,Stark Industries,9
CLI-23013,Gold,Cyberdyne,3
CLI-23031,Gold,Wayne Enterprises,11
CLI-23057,Platinum,Wonka Inc.,18
CLI-23074,Silver,AcmeCorp,7
CLI-23079,Gold,Umbrella,14
CLI-23095,Platinum,Tyrell Corp,7
CLI-23105,Platinum,Initech,16
CLI-23111,Silver,Initech,16
CLI-23124,Platinum,Massive Dynamic,7
CLI-23130,Gold,Cyberdyne,13
CLI-23151,Platinum,Wonka Inc.,3
CLI-23154,Silver,Soylent Corp,3
CLI-23183,Platinum,Globex,5
CLI-23212,Platinum,Massive Dynamic,9
CLI-23239,Gold,AcmeCorp,2
CLI-23255,Gold,AcmeCorp,13
CLI-23260,Silver,Wonka Inc.,9
CLI-23268,Platinum,Massive Dynamic,17
CLI-23305,Silver,Wayne Enterprises,20
CLI-23308,Gold,Wayne Enterprises,13
CLI-23319,Gold,Initech,17
CLI-23333,Silver,Soylent Corp,14
CLI-23341,Platinum,Stark Industries,11
CLI-23347,Platinum,Wayne Enterprises,12
CLI-23350,Silver,Wayne Enterprises,12
CLI-23355,Gold,Stark Industries,17
CLI-23367,Silver,Wayne Enterprises,17
CLI-23380,Silver,Wayne Enterprises,1
CLI-23395,Silver,Cyberdyne,11
CLI-23405,Silver,Wonka Inc.,7
CLI-23421,Gold,Umbrella,6
CLI-23429,Platinum,Globex,11
CLI-23432,Silver,Massive Dynamic,12
CLI-23451,Platinum,Umbrella,19
CLI-23454,Platinum,AcmeCorp,13
CLI-23466,Gold,Initech,9
CLI-23495,Silver,Massive Dynamic,7
CLI-23520,Platinum,Soylent Corp,13
CLI-23535,Silver,Stark Industries,12
CLI-23549,Silver,Soylent Corp,20
CLI-23558,Gold,Soylent Corp,9
CLI-23580,Platinum,Wayne Enterprises,1
CLI-23625,Platinum,Soylent Corp,11
CLI-23651,Silver,Initech,10
CLI-23717,Platinum,Soylent Corp,8
CLI-23731,Gold,Soylent Corp,18
CLI-23734,Silver,Initech,3
CLI-23771,Silver,Initech,1
CLI-23775,Platinum,Massive Dynamic,3
CLI-23867,Gold,Tyrell Corp,16
CLI-23931,Gold,Wayne Enterprises,9
CLI-23952,Platinum,Cyberdyne,16
CLI-23960,Gold,Massive Dynamic,7
CLI-23985,Gold,Globex,14
CLI-23989,Platinum,AcmeCorp,11
CLI-24026,Platinum,Umbrella,13
CLI-24039,Platinum,Cyberdyne,16
CLI-24085,Platinum,Initech,13
CLI-24091,Platinum,Soylent Corp,11
CLI-24342,Platinum,Stark Industries,1
CLI-24385,Platinum,Cyberdyne,4
CLI-24430,Gold,AcmeCorp,5
CLI-24535,Silver,AcmeCorp,12
CLI-24550,Platinum,Globex,14
CLI-24591,Gold,Globex,12
CLI-24651,Platinum,Wonka Inc.,16
CLI-24657,Silver,Tyrell Corp,4
CLI-24755,Platinum,Tyrell Corp,8
CLI-24770,Platinum,AcmeCorp,3
CLI-24773,Silver,Stark Industries,2
CLI-24796,Platinum,Wonka Inc.,11
CLI-24892,Gold,Soylent Corp,5
CLI-24899,Silver,Initech,10
CLI-24927,Platinum,Stark Industries,14
CLI-24957,Platinum,Globex,6
CLI-25010,Gold,AcmeCorp,6
CLI-25015,Gold,Initech,16
CLI-25026,Silver,Wonka Inc.,4
CLI-25029,Silver,AcmeCorp,2
CLI-25038,Platinum,Stark Industries,4
CLI-25070,Silver,Umbrella,13
CLI-25149,Gold,Cyberdyne,5
CLI-25150,Silver,Umbrella,2
CLI-25166,Platinum,Massive Dynamic,8
CLI-25189,Platinum,Cyberdyne,2
CLI-25195,Silver,Initech,12
CLI-25204,Platinum,AcmeCorp,20
CLI-25257,Gold,Massive Dynamic,13
CLI-25268,Platinum,Wonka Inc.,8
CLI-25323,Silver,Tyrell Corp,15
CLI-25379,Gold,Wonka Inc.,11
CLI-25396,Silver,Initech,4
CLI-25444,Platinum,Wonka Inc.,20
CLI-25475,Silver,Soylent Corp,3
CLI-25488,Gold,Tyrell Corp,17
CLI-25507,Platinum,Initech,19
CLI-25519,Silver,Cyberdyne,7
CLI-25523,Silver,Wayne Enterprises,10
CLI-25537,Platinum,Wayne Enterprises,16
CLI-25569,Gold,Umbrella,12
CLI-25574,Gold,Tyrell Corp,17
CLI-25639,Gold,Massive Dynamic,6
CLI-25664,Gold,Massive Dynamic,20
CLI-25688,Silver,Wonka Inc.,2
CLI-25702,Gold,Cyberdyne,9
CLI-25724,Gold,Globex,4
CLI-25750,Platinum,Wonka Inc.,5
CLI-25763,Gold,Cyberdyne,11
CLI-25766,Gold,Cyberdyne,4
CLI-25777,Platinum,Globex,20
CLI-25786,Silver,Wayne Enterprises,15
CLI-25787,Gold,Massive Dynamic,16
CLI-25816,Silver,Massive Dynamic,1
CLI-25855,Platinum,Wayne Enterprises,3
CLI-25860,Platinum,AcmeCorp,12
CLI-25872,Gold,Massive Dynamic,2
CLI-25893,Gold,Stark Industries,1
CLI-25924,Gold,Initech,5
CLI-25929,Platinum,Umbrella,20
CLI-25935,Gold,Soylent Corp,14
CLI-25943,Gold,Initech,13
CLI-25952,Silver,Initech,5
CLI-25955,Silver,Wayne Enterprises,4
CLI-25982,Gold,Umbrella,5
CLI-25986,Silver,Wonka Inc.,3
CLI-25989,Silver,Massive Dynamic,13
CLI-25991,Silver,Wayne Enterprises,16
CLI-25994,Gold,AcmeCorp,15
CLI-26047,Silver,Stark Industries,11
CLI-26084,Platinum,Cyberdyne,4
CLI-26100,Platinum,Globex,4
CLI-26128,Silver,Cyberdyne,5
CLI-26169,Platinum,Massive Dynamic,1
CLI-26239,Silver,Initech,2
CLI-26250,Platinum,Cyberdyne,10
CLI-26280,Gold,Initech,15
CLI-26292,Gold,Tyrell Corp,10
CLI-26308,Gold,Soylent Corp,6
CLI-26318,Silver,Umbrella,17
CLI-26345,Platinum,Wayne Enterprises,6
CLI-26372,Gold,Cyberdyne,11
CLI-26400,Silver,Umbrella,16
CLI-26426,Silver,AcmeCorp,12
CLI-26442,Platinum,AcmeCorp,2
CLI-26459,Silver,Globex,1
CLI-26473,Platinum,Stark Industries,11
CLI-26479,Silver,Tyrell Corp,17
CLI-26499,Platinum,Soylent Corp,7
CLI-26505,Gold,Wayne Enterprises,9
CLI-26536,Silver,Initech,16
CLI-26568,Gold,Wayne Enterprises,14
CLI-26585,Gold,Globex,9
CLI-26600,Gold,Stark Industries,20
CLI-26611,Platinum,Soylent Corp,5
CLI-26614,Gold,Massive Dynamic,10
CLI-26622,Platinum,Wayne Enterprises,16
CLI-26652,Silver,Umbrella,9
CLI-26664,Platinum,Initech,9
CLI-26679,Gold,Globex,9
CLI-26683,Gold,Initech,14
CLI-26698,Platinum,Wayne Enterprises,13
CLI-26706,Gold,Initech,16
CLI-26719,Gold,Initech,9
CLI-26757,Gold,Stark Industries,17
CLI-26760,Gold,Stark Industries,18
CLI-26778,Silver,Stark Industries,4
CLI-26804,Silver,AcmeCorp,17
CLI-26811,Silver,Wayne Enterprises,1
CLI-26825,Gold,Initech,3
CLI-26830,Silver,Wonka Inc.,5
CLI-26843,Platinum,Tyrell Corp,1
CLI-26867,Silver,Soylent Corp,12
CLI-26872,Gold,Massive Dynamic,11
CLI-26883,Gold,Cyberdyne,13
CLI-26898,Platinum,AcmeCorp,9
CLI-26901,Gold,Tyrell Corp,8
CLI-26911,Gold,Massive Dynamic,10
CLI-26929,Gold,Stark Industries,5
CLI-26935,Silver,Massive Dynamic,12
CLI-26943,Silver,Wonka Inc.,3
CLI-26991,Gold,Umbrella,7
CLI-27018,Platinum,Globex,17
CLI-27050,Silver,Globex,13
CLI-27063,Platinum,Stark Industries,16
CLI-27085,Platinum,Umbrella,7
CLI-27090,Silver,Globex,13
CLI-27101,Silver,Umbrella,18
CLI-27105,Silver,Wayne Enterprises,5
CLI-27115,Gold,Globex,18
CLI-27122,Platinum,Initech,6
CLI-27131,Platinum,Cyberdyne,12
CLI-27141,Platinum,Tyrell Corp,9
CLI-27175,Silver,Wonka Inc.,7
CLI-27179,Gold,AcmeCorp,4
CLI-27188,Gold,Massive Dynamic,13
CLI-27197,Gold,Soylent Corp,10
CLI-27221,Platinum,Initech,1
CLI-27224,Silver,Globex,15
CLI-27265,Silver,Tyrell Corp,7
CLI-27268,Silver,Cyberdyne,10
CLI-27279,Silver,Massive Dynamic,3
CLI-27289,Platinum,Initech,19
CLI-27299,Gold,Cyberdyne,9
CLI-27310,Silver,Wonka Inc.,9
CLI-27329,Platinum,Globex,15
CLI-27335,Platinum,Stark Industries,19
CLI-27348,Platinum,Soylent Corp,9
CLI-27357,Platinum,Massive Dynamic,9
CLI-27369,Platinum,Stark Industries,16
CLI-27381,Platinum,Wayne Enterprises,11
CLI-27387,Platinum,Umbrella,13
CLI-27392,Silver,Umbrella,8
CLI-27406,Gold,Stark Industries,2
CLI-27421,Gold,Tyrell Corp,8
CLI-27429,Silver,Soylent Corp,6
CLI-27436,Silver,Soylent Corp,7
CLI-27470,Silver,Cyberdyne,3
CLI-27508,Platinum,AcmeCorp,14
CLI-27517,Silver,Tyrell Corp,20
CLI-27530,Platinum,Initech,8
CLI-27616,Platinum,Tyrell Corp,7
CLI-27632,Gold,Stark Industries,12
CLI-27701,Platinum,Globex,6
CLI-27705,Gold,Initech,17
CLI-27719,Silver,Wayne Enterprises,5
CLI-27726,Platinum,Wonka Inc.,20
CLI-27730,Gold,Massive Dynamic,19
CLI-27746,Platinum,Wayne Enterprises,10
CLI-27752,Platinum,Cyberdyne,14
CLI-27778,Platinum,Umbrella,12
CLI-27793,Platinum,Wonka Inc.,18
CLI-27831,Gold,Wonka Inc.,8
CLI-27841,Gold,Cyberdyne,9
CLI-27845,Gold,Wayne Enterprises,17
CLI-27850,Gold,Wayne Enterprises,11
CLI-1348,Silver,Cyberdyne,14
CLI-1389,Platinum,Initech,12
CLI-1467,Silver,Initech,11
CLI-1474,Gold,Initech,8
CLI-1570,Silver,Massive Dynamic,12
CLI-1575,Platinum,AcmeCorp,14
CLI-1592,Gold,AcmeCorp,12
CLI-1611,Gold,Initech,10
CLI-1700,Platinum,Umbrella,13
CLI-1720,Silver,Wayne Enterprises,17
CLI-1731,Silver,Globex,20
CLI-1739,Gold,Cyberdyne,20
CLI-1760,Silver,Massive Dynamic,17
CLI-1795,Silver,AcmeCorp,8
CLI-1826,Silver,Soylent Corp,1
CLI-1862,Gold,Globex,2
CLI-1869,Silver,Stark Industries,19
CLI-1882,Platinum,Soylent Corp,13
CLI-1954,Silver,Umbrella,9
CLI-1984,Platinum,Soylent Corp,19
CLI-1996,Gold,Wayne Enterprises,11
CLI-2001,Gold,Cyberdyne,20
CLI-2020,Silver,Cyberdyne,17
CLI-2056,Gold,Initech,13
CLI-2070,Platinum,Stark Industries,2
CLI-2080,Gold,Stark Industries,13
CLI-2102,Platinum,Umbrella,17
CLI-2108,Platinum,Umbrella,2
CLI-2146,Gold,Globex,5
CLI-2150,Silver,Stark Industries,11
CLI-2156,Silver,Tyrell Corp,7
CLI-2162,Platinum,Globex,10
CLI-2170,Platinum,Initech,12
CLI-2207,Gold,AcmeCorp,9
CLI-2290,Gold,Soylent Corp,20
CLI-2297,Platinum,Cyberdyne,6
CLI-2313,Gold,Tyrell Corp,5
CLI-2319,Platinum,Cyberdyne,5
CLI-2332,Silver,Soylent Corp,7
CLI-2354,Gold,Soylent Corp,15
CLI-2363,Silver,Soylent Corp,13
CLI-2455,Platinum,AcmeCorp,10
CLI-2475,Silver,Umbrella,2
CLI-2480,Silver,AcmeCorp,18
CLI-2497,Silver,Stark Industries,16
CLI-2512,Platinum,Stark Industries,19
CLI-2522,Silver,Wayne Enterprises,19
CLI-2549,Silver,Cyberdyne,2
CLI-2554,Gold,Globex,11
CLI-2561,Gold,Initech,3
CLI-2573,Platinum,Stark Industries,7
CLI-2613,Platinum,Soylent Corp,16
CLI-2617,Gold,Wonka Inc.,20
CLI-2626,Silver,Tyrell Corp,12
CLI-2635,Gold,Globex,20
CLI-2643,Platinum,Stark Industries,20
CLI-2680,Platinum,Initech,16
CLI-2704,Platinum,Soylent Corp,18
CLI-2709,Gold,Wayne Enterprises,19
CLI-2723,Silver,Initech,20
CLI-2793,Platinum,Tyrell Corp,17
CLI-2829,Silver,Soylent Corp,14
CLI-2845,Silver,Umbrella,1
CLI-2899,Silver,Massive Dynamic,10
CLI-2911,Silver,Cyberdyne,12
CLI-2929,Gold,Cyberdyne,9
CLI-2948,Platinum,Tyrell Corp,6
CLI-2952,Silver,Wonka Inc.,20
CLI-3019,Platinum,Soylent Corp,10
CLI-3048,Silver,Tyrell Corp,13
CLI-3055,Silver,Wayne Enterprises,14
CLI-3094,Silver,Wayne Enterprises,2
CLI-3104,Gold,Massive Dynamic,2
CLI-3108,Platinum,Initech,19
CLI-3137,Platinum,Wayne Enterprises,4
CLI-3140,Platinum,Tyrell Corp,6
CLI-3178,Platinum,Initech,1
CLI-3200,Silver,AcmeCorp,9
CLI-3208,Gold,Initech,14
CLI-3234,Platinum,Massive Dynamic,7
CLI-3250,Platinum,Soylent Corp,7
CLI-3253,Platinum,Massive Dynamic,9
CLI-3263,Platinum,Wonka Inc.,19
CLI-3304,Gold,Wayne Enterprises,6
CLI-3347,Platinum,Umbrella,14
CLI-3359,Gold,Cyberdyne,3
CLI-3375,Silver,Cyberdyne,14
CLI-3396,Silver,Globex,5
CLI-3443,Platinum,Initech,14
CLI-3447,Silver,Cyberdyne,10
CLI-3502,Platinum,Wayne Enterprises,11
CLI-3511,Gold,Wayne Enterprises,6
CLI-3559,Gold,Umbrella,8
CLI-3575,Silver,Massive Dynamic,13
CLI-3607,Silver,Initech,9
CLI-3638,Platinum,Wonka Inc.,19
CLI-3654,Gold,Cyberdyne,3
CLI-3665,Silver,Soylent Corp,12
CLI-3688,Silver,Wonka Inc.,18
CLI-3734,Silver,Initech,11
CLI-3738,Platinum,Cyberdyne,15
CLI-3749,Gold,AcmeCorp,15
CLI-3766,Silver,AcmeCorp,20
CLI-3782,Platinum,Stark Industries,15
CLI-3809,Gold,Wayne Enterprises,5
CLI-3872,Gold,Massive Dynamic,7
CLI-3910,Silver,Wayne Enterprises,1
CLI-3921,Silver,Umbrella,13
